id_station_itinerance,consolidated_longitude,consolidated_latitude,nbre_pdc,puissance_nominale
FRECHPSNLPCLDOEF,0.187927,44.405262,1,50000
FRECHPFTEX09ORS8,1.808903,43.353202,1,50000
FRECHPDUZ9MWBVQ5,-0.3786389,46.296563,1,50000
FRECHPW8LWGFUIY2,0.508281,44.200039,2,50000
FRECHPQM7PXITMVU,7.398055,43.754969,1,50000
FRECHPQQDBYREBTI,0.47010162,47.65085191,2,50000
FRECHPSWDAU0KEHH,7.134433,47.714721,2,70000
FRECHPZQVY67YO5G,-1.016747,47.4181453,2,70000
FRECHPOEC329BVLY,6.054372,49.179649,2,70000
FRECHPBDBLK8XF9L,7.362704,48.760054,2,70000
FRECHPYDUBF6XMSJ,2.442166,48.594562,2,70000
FRECHPCBEREADHS8,4.843351,46.692328,2,70000
FRECHPQ3WLAZXGUZ,6.786889,43.542359,1,50000
FRECHPJMSEA6IU3J,7.41999879,43.75330316,1,50000
FRECHPUPRVIA7DOX,0.7769282,47.47382475,1,50000
FRECHPJSNTKCLBH0,2.12707,48.82238,3,120000
FRECHPQM8YJBAKS4,4.87667,45.52714,2,22000
FRECHPYSDEHHGQGH,4.87537,45.52576,2,24000
FRECHPKPFDX4FTAA,4.87108,45.52345,2,22000
FRECHPVTBYUSAA5F,4.849718,45.501381,2,22000
FRECHPLTETLMWDSZ,4.8739,45.52472,2,24000
FRECHPSPNW8OHGXT,6.08179032,44.56101407,3,22000
FRECHPBNKAZ43L8B,6.645486,44.901527,3,22000
FRECHPAHACHJV7QW,4.8647,45.51407,2,22000
FRECHPENOYQDXIZO,4.87279,45.52143,2,22000
FRECHPX1GL3ADTTI,4.8716,45.52442,2,22000
FRECHPDLA46WPGDU,4.86831,45.52124,2,22000
FRECHPZDHWTXVFAL,4.87419,45.52793,2,50000
FRECHPMBBTCSNJTK,4.86466,45.51317,2,24000
FRECHPLRLCQP4NJM,4.87564,45.52464,2,24000
FRZTLE22AC143107,-0.3812921,46.3406381,1,22000
FRAU1E0034011,2.3841132506467066,48.90602152741062,1,22000
FRBHMP68021001,2.304633617401123,50.90874481201172,2,7400
FRZTLE22AC60015,-0.8283161,46.4675537,1,22000
FRLUMERENAISSANCE11,-0.4799048,43.89146969999999,4,12000
FRZTLE22AC67139,-0.8261274,46.46755,1,22000
FRLUMELAMONTAGNEPO1,4.89,44.02,2,4000
FRFASP33024,4.767866166211704,46.143469723467796,8,150000
FRFASP33028,5.334271351283977,47.185148099706915,4,300000
FRFASP33029,5.332738379782385,47.17936326972644,4,300000
FRFASP33023,5.002016479970822,47.21782384724023,4,300000
FRFASP33021,2.9284058611338715,48.42672593619127,4,150000
FRFASP33025,4.844761236754013,46.69092869473468,8,300000
FRFASP33030,2.5738379383447847,48.36091525548622,4,300000
FRFASP33027,6.728600081727858,47.440539133792335,4,300000
FRFASP33022,2.9314849116729227,48.42871935303502,4,300000
FRFASE33029,5.333594,47.186229,4,300000
FRFASE33096,5.630208,45.577663,8,300000
FRFASE33028,5.332896,47.179275,4,300000
FRFASE33025,4.844517,46.69318,8,300000
FRFASE33022,2.9315,48.4286,4,300000
FRFASE33026,5.001847,47.216809,4,300000
FRFASE33024,4.76787,46.14335,8,150000
FRFASE33027,6.728741,47.440536,4,300000
FRFASE33097,5.86111,45.243833,8,300000
FRFASE33094,6.166639,45.99977,4,300000
FRFASE33021,2.9287,48.42598,4,150000
FRFASE33007,4.13341,43.715255,8,300000
FRFASE33049,0.800075,45.149531,8,300000
FRFASE33004,4.156446,45.679975,8,300000
FRFASE33095,6.166828,45.998849,4,300000
FRFASE33023,2.572218,48.361959,4,300000
FRFASE33099,2.552983,49.071747,16,300000
FRZTLE22AC59965,-0.2398801,46.6646193,1,22000
FRZTLE22AC59953,-0.4943484,46.8369672,1,22000
FRE10P35310GROUPAMAMORDELLES,-1.83444,48.068958,11,27000
FRA88P0242120002,6.8718,48.07067,2,7000
FRA54P002024212,5.9342,48.70158,2,11000
FRA54P00394222,5.746956,49.495106,1,7000
FRISEEINOUIDCREQUI,4.846839699999999,45.7618696,2,22000
FRZPEE22AC128990,-0.59176364,46.47844882,1,22000
FRLUMEVITISAT11,4.8,44.12,4,22000
FREMIPLECLERCMILLAU,3.04,44.08,8,50000
FRS68E93317,7.294283,48.072785,2,50000
FRLUMEBRITHOTELLODGEGOLF11,-0.9140338999999997,43.47387800000001,6,12000
FRLARESERVEDERILHAT,3.33728,46.11,1,22000
FRLMSP1000118143,0.327669,49.324463,1,300000
FRLMSP1000118152,3.470007,50.339582,1,300000
FRLMSP1000118150,3.467849,50.340625,1,22000
FRLMSP1000118136,1.96862,49.807764,1,300000
FRLMSP1000118109,1.95421,48.94159,1,300000
FRLMSP1000122551,3.92515,49.449857,1,300000
FRLMSP1000122554,3.927965,49.445715,1,300000
FRLMSP1000127597,7.695719,48.720927,1,300000
FRLMSP1000118147,0.319564,49.320563,1,300000
FRLMSP1000127609,7.691281,48.725339,1,300000
FRLMSP1000118110,2.719718,49.518581,1,300000
FRLMSP1000118151,6.657184,49.134222,1,22000
FRLMSP1000118139,3.046084,50.531584,1,300000
FRLMSP1000130105,6.661876,49.132545,1,300000
FRLMSP1000118148,2.096186,49.241225,1,300000
FRLMSP1000118128,2.097517,49.246191,1,300000
FRLMSP1000118120,1.951229,48.941981,1,300000
FRLMSP1000118127,3.046384,50.529555,1,63000
FRLMSP1000118083,2.574611,48.361796,1,300000
FRLMSP1000118075,4.959138,48.057404,1,300000
FRLMSP1000123116,4.713227,47.104799,1,300000
FRLMSP1000118088,2.635365,48.610633,1,300000
FRLMSP1000123211,5.585043,47.149426,1,300000
FRLMSP1000118108,2.800069,46.356078,1,300000
FRLMSP1000122960,2.801309,46.355503,1,300000
FRLMSP1000118101,4.838636,46.962058,1,300000
FRLMSP1000118076,4.960539,48.05761,1,300000
FRLMSP10001180102,3.672802,47.789103,1,300000
FRLMSP1000124071,3.554402,48.243165,1,300000
FRLMSP1000123085,3.555524,48.247318,1,300000
FRLMSP1000123098,5.071399,45.845094,1,300000
FRLMSP1000123196,5.497669,47.974269,1,300000
FRLMSP1000123195,5.499019,47.978019,1,300000
FRSDGPMBDG612,1.926255,45.598333,2,22000
FRSDGPMBDG511,2.451322,45.66523,2,22000
FRSDGPMBDG312,2.145565,45.535069,2,22000
FRSDGPMBDG212,2.271105,45.382999,2,22000
FRSDGPMBDG111,2.290458,45.387565,2,22000
FRLUMERHONEAVACQUEYRAS11,4.986205,44.140487,4,12000
FRLUMEAUBERGEESCARGOTDOR11,5.0802139,44.5179413,2,12000
FRLUMEPERSEDES11,4.4457879,44.5894889,2,12000
FRLUMEMALIJAI571,6.050015999999999,44.04692499999999,3,12000
FRLMSP1000115806,6.352215,48.167175,1,22000
FRLMSP1000115804,6.434328,48.229258,1,22000
FRLMSP1000115805,6.307515,48.175353,1,22000
FRLMSP1000120809,6.368293,48.189981,1,22000
FRLMSP1000109302,6.429412,48.253061,1,22000
FRLMSP1000109295,6.39751,48.046967,1,22000
FRLMSP1000109298,6.459867,48.19329,1,22000
FRLMSP1000109303,6.432877,48.179861,1,22000
FRLMSP1000115803,6.432864,48.181061,1,22000
FRLMSP1000115801,6.460145,48.198666,1,22000
FRLMSP1000109297,6.461456,48.192654,1,22000
FRLMSP1000109304,6.305172,48.161522,1,22000
FRLMSP1000115800,6.43536,48.172168,1,22000
FRLMSP1000115802,6.467504,48.19942,1,22000
FRLMSP1000120838,6.398973,48.256221,1,22000
FRLMSP1000120836,6.303181,48.360695,1,22000
FRLMSP1000120843,6.434275,48.204642,1,22000
FRLMSP1000109300,6.43045,48.190584,1,22000
FRLMSP1000109301,6.44083,48.169844,1,22000
FRFR1EHYAP,-1.6292594023148577,48.097034066785476,3,150000
FR3R3P89333944,0.647624,47.348542,5,22000
FR3R3P89333935,1.602383,50.405159,5,150000
FR3R3P89283501,2.11163,49.4094,5,22000
FR3R3P89251522,3.08386,50.58572,5,22000
FR3R3P89258309,1.666764,50.730562,5,150000
FR3R3P89283516,2.77271,50.422518,5,50000
FR3R3P89283514,2.702759,50.308256,5,22000
FR3R3P89283504,3.129024,50.615268,5,150000
FR3R3P89258297,4.055979,49.213929,5,22000
FR3R3P89283499,2.965283,50.63337,5,22000
FR3R3P89363744,3.288004,48.172688,3,22000
FR3R3P89283510,3.478509,50.381036,5,22000
FR3R3P89258268,2.988355,50.413551,5,22000
FR3R3P89283515,3.222288,50.68201,5,22000
FRALLPEVCARSAIRES,2.412432,50.636688,8,150000
FRS86PSOREB155,0.163327,46.20657,1,50000
FRLUMECAPITOULCHATEAU11,3.0558528,43.12799930000001,4,12000
FRG10S45247A1,2.672061,48.017411,4,22000
FRG10S45312A1,2.736547,47.918313,4,22000
FRG10S45185A1,2.631166,47.940851,4,22000
FRG10S45092A1,2.62602,47.96226,4,22000
FRG10S45061A1,2.740797,48.043351,4,22000
FRG10S45102A1,2.786245,47.952592,4,22000
FRG10S45004B1,2.774432,47.968048,4,22000
FRG10S45004A1,2.772764,47.968284,4,22000
FRG10S45338A1,2.709255,47.99084,4,22000
FRG10S45249A1,2.792899,48.034992,4,22000
FRG10S45104A1,2.697983,48.045053,4,22000
FRG10S45345A1,2.686007,47.945937,4,22000
FRLMSP1000098822,1.812952,50.934908,1,210000
FRLMSP1000085383,1.811912,50.928405,1,60000
FRAU1E0033021,-0.23322691163974948,43.17534289658668,2,22000
FRE000022846774,3.562731802998726,43.485743901157626,1,36000
FRE749600031,6.091524,45.892581,1,22000
FRE7496000244,6.09111,45.892516,2,22000
FRE749600061,6.09201,45.89284,1,22000
FRE749600051,6.091668,45.892442,1,22000
FRE743300011,6.081295,45.933736,1,22000
FRE743300021,6.081096,45.933577,1,22000
FRE743300031,6.080938,45.933958,1,22000
FRE748000011,6.303039,46.07588,1,11000
FRE743300041,6.084506,45.934997,1,22000
FRE743300051,6.084455,45.934924,1,22000
FRE386700011,4.787825,45.587026,1,22000
FRE7496000244,6.09154,45.892571,2,22000
FRE386700032,4.787973,45.58718,2,22000
FRE783700011,1.964767,48.826624,1,22000
FRE783700021,1.964725,48.826976,1,22000
FRE748000021,6.315221,46.074003,1,22000
FRE748000031,6.315092,46.073619,1,22000
FRE010000011,5.2446,46.2175,1,22000
FRE010000021,5.2442,46.2175,1,22000
FRE749600011,6.091181,45.892593,1,22000
FRE386700021,4.78772,45.587334,1,22000
FRLUMEMAISONCONSULS11,1.8745895,43.088683,3,12000
FRZPEE22AC139319,1.9745308,48.7955019,1,22000
FRA68P68021009,2.05,48.77,2,22000
FRLUMERHONEABEAUMESVENISE11,5.014027,44.12000449999999,6,12000
FRLUMECHAUMIERE11,4.6451248,48.2690475,3,12000
FRLUMELEPROVENCE11,5.802524000000001,43.81472400000001,3,12000
FRLUMEFASTHOTELPERPIGNANSUD11,2.863237199999999,42.68525149999999,3,12000
FRLUMERHONEAVISAN11,4.949088299999999,44.31341339999999,2,12000
FRLUMECABRIESGOLF11,5.370315499999999,43.421597,3,12000
FRLUMESERJAC51,3.2503986,43.4706838,6,12000
FRLUMEHOTELGRANDVINS11,4.6969447,46.1869392,3,12000
FRLUMERHONEARASTEAU11,4.9881828,44.2251248,4,12000
FRQWTP86027A,0.3126718,46.585065,5,50000
FRQWTP86027B,0.31,46.59,5,22000
FRMAPP000000006943,0.26,44.5,1,11000
FRMAPP000000006998,-0.63,44.82,1,22000
FRLUMECLECHAMPS11,4.31,44.51,3,12000
FRDOUP27120CRACKS,1.4253467530332162,49.06520319135481,1,360000
FRFR1PTDWPWURGFJ,7.58,48.89,1,22000
FRZPEE22AC55852,3.964415,49.058989,1,22000
FRZMAE22AC64556,-0.7363293,48.0578853,1,22000
FRZPEE22AC55849,3.4019962,49.0376111,1,22000
FRA68P68021001,7.487105,48.345345,10,22000
FRMAPP000000006951,0.398226,46.698967,6,22000
FRMAPP000000006951,0.398099,46.698999,6,22000
FRMAPP000000006951,0.398171,46.698981,6,22000
FRZMAE22AC61743,6.0825122,45.9306913,1,22000
FRZKAE24DC38834,-0.38138,43.337325,1,24000
FRMAPP000000006880,1.3746,43.638003,4,22000
FRLUMEPOINTSUBLIME11,6.4,43.79,2,12000
FRLUMELOUCASTELET11,7.2,43.77,3,12000
FRMAPP000000007106,3.976324,49.091403,5,22000
FRZMAE22AC131655,-1.430464,46.708982,1,22000
FRZMAE22AC49606,2.4149303,47.1112893,1,22000
FRZIME22AC131601,4.5024568,48.9874447,1,22000
FRZKAE24DC50451,-2.676455,48.478447,1,24000
FRZMAE22AC50659,6.1352017,49.3591525,1,22000
FRZMAE22AC50737,5.3688759,49.1825257,1,22000
FRZPEE22AC35328,6.598465,46.047794,1,22000
FRZMAE22AC49545,0.071825,48.432196,1,22000
FRLUMECAMPINGLESOUSBOIS11,4.48,44.49,2,12000
FRLUMEVILADELAMARHOTEL11,4.4307718,43.4535293,2,12000
FRZMAE22AC50721,7.804283,48.796153,1,22000
FRS68E129888,7.1444077,47.7402178,2,50000
FRS68E137965,7.1012758,47.8108275,2,50000
FRS68E137931,7.371309,48.159583,2,50000
FRZPEE142947,0.0,0.0,1,0.0
FRZTLE22AC125091,6.0996823,44.5662689,1,22000
FRZKAE50DC126576,4.8675419,46.7680197,1,50000
FRFR1EAYRU,3.02,50.61,3,22000
FRLUMECARASSINS11,4.83,43.78,4,12000
FRLUMEHOTELCHEVALBLANC11,4.62,43.67,2,12000
FRZIME22AC70565,5.559237,45.087757,1,22000
FRBHM66666666,-1.654645323753357,47.234375,2,22000
FRBHM777777,2.2770973,50.916263,2,7400
FRLUMEBANKABLE1ROQUEALRIC1,5.0657217,44.1432574,2,12000
FRLUMEBRETTE11,0.36,44.01,4,12000
FRZTLE22AC66813,4.084008,49.238637,1,22000
FRZTLE22AC61826,6.8811268,49.1763809,1,22000
FRZTLE22AC64862,5.9941156,47.2429598,1,22000
FRLE2PAQQEZYTWL4,-4.02973957,47.90055518,4,22000
FRLE2PBTABXYFOLK,-0.61935996,44.81050006,16,22000
FRLE2PW7KDI5HCIN,0.22571194,44.82527227,4,22000
FRLE2PHEDAVFNBCX,1.00522909,47.10985352,8,22000
FRLE2PYQWPOFVGFO,55.30127614,-21.21755,8,22000
FRLE2PQNCX1RC4JP,-4.02938061,47.9004567,2,22000
FRLE2PIRPP8IVUJA,-4.02284172,47.89907447,2,7000
FRLE2POMOWLNFECU,-1.91751857,48.17635366,4,22000
FRLE2PYCCDL67FO4,-2.5346073,48.58220745,2,22000
FRLE2PU7TAQTYQRD,1.06253811,46.63950321,6,22000
FRLE2PNSMOIFZBLP,1.17138856,49.06052439,30,22000
FRLE2PCQPVKJX8F5,2.40632298,48.7419096,12,22000
FRLE2PRYFDYJESIX,-1.53047358,48.12114958,2,22000
FRLE2PPWO9NBXWE4,-0.22413016,46.64877332,2,22000
FRLE2PYQJMOPCAAH,2.0886487,49.06580986,8,22000
FRLE2PL1KKD299J9,-2.40592341,47.93877206,2,22000
FRLE2PQWRHODBYDL,0.35404564,46.56548395,4,22000
FRLE2PAGMLBZ12K4,0.71811691,45.18910526,3,7000
FRLE2PRXLCWHBKRY,-4.08129056,48.0158875,10,22000
FRLE2PYBRK29KKAC,-2.77855612,48.49861058,4,22000
FRLE2PSILXS1RMLH,-2.08114988,47.43337469,6,22000
FRLE2PZA8JA9BSVY,1.89656484,50.05887052,2,22000
FRLE2PCITGXODUAA,1.85628406,48.64680402,4,22000
FRLE2PXL2OE745FF,4.05470158,46.04503677,6,7000
FRLE2PAUUTZ5ZPWK,7.33768229,48.19015659,4,22000
FRLE2PFADPDFV1VI,-1.71578361,48.10448437,10,22000
FRLE2PIKQI33EAGO,-2.7611361,48.53579815,32,22000
FRLE2PGIAIHIV8XR,-4.34803255,48.38331171,8,11000
FRLE2PHL3QNBDPQC,1.43276288,49.73437363,10,22000
FRLE2PE23HKPXHU0,-0.238647,44.516744,20,22000
FRLE2PG2MLRX4ZEK,5.02025,47.2802,4,22000
FRLE2PRVQEOVVA6G,-0.36077988,43.28039009,2,22000
FRLE2PINAACCIR9R,2.91594919,48.95876899,8,22000
FRLE2PZYW3BNYUDP,-0.91944853,44.61754174,24,22000
FRLE2PHV5IVJHUQH,-1.22077205,44.20556967,8,22000
FRLE2PTJGAVFF5GW,2.91854355,48.9573293,4,22000
FRLE2PMQMCLP8KZX,3.133546,45.780771,8,22000
FRLE2PSZZB9I4EIY,-4.408368,48.399504,6,22000
FRLE2PMOHBRNPVBT,4.47654804,46.80530308,4,22000
FRFR1PQSN0XM5KUX,-0.92415692,45.28977905,4,24000
FRLE2PBTSTFI6AAL,5.20923656,43.41121455,4,22000
FRLE2PJ9REMMMQYE,-1.10322397,45.82316068,6,22000
FRLE2PU4PSSV51LQ,2.86452709,50.44629974,3,22000
FRLE2PESUZWRLXFC,0.26550488,49.14339336,2,22000
FRLE2PSTGP4YXUIC,2.22248369,43.07297112,2,22000
FRLE2POOAD2XGWNN,3.43093846,50.36551557,2,22000
FRLE2PGU3XHH5FGE,-0.40923015,46.3375545,8,50000
FRLE2PWPHL8KYUMW,-0.41059155,46.33838782,8,50000
FRLE2PCYQSQKGBPL,2.67904098,50.47633241,4,22000
FRLE2PKDPI0FF7U9,0.83145571,48.3298175,8,22000
FRLE2PVD9HES2EX5,0.978028,44.48583474,4,22000
FRLE2PP3UZJUWQJR,5.70409613,48.36969308,4,7000
FRLE2PLSQHXACDBJ,2.20428736,48.88284716,6,7000
FRLE2PXAXIZNFOSG,2.58079788,49.64795518,4,22000
FRLE2PYHEYYGZWWB,2.58967133,49.6477769,2,22000
FRFR1PDV6PHDO51M,4.372855,46.68264,2,22000
FRLE2PKAHQKZVTML,2.54661705,46.72399705,4,22000
FRLE2PSZ5LMBLQWL,-0.73995757,46.11121481,8,50000
FRLE2PGN7DXMH144,3.53655714,45.84920245,8,22000
FRLE2PAQAS4AR37L,3.44358433,50.30178494,4,22000
FRLE2PLCYZMPMIOE,1.46184814,44.8986309,8,22000
FRLE2PSYTNVNRXVA,7.79230519,48.57494952,2,22000
FRLE2PAVEKYZHJ5W,7.76681958,48.54503679,2,22000
FRLE2PQFEYWXCVA1,7.73570337,48.5974961,2,22000
FRLE2PGABMQWRAIZ,-1.59145925,49.63226055,40,22000
FRLE2PYLDCBBAVTS,2.86960437,49.48253449,2,22000
FRLE2PRCNKO7ZKC7,7.04323706,48.73226878,28,22000
FRLE2PKZERYWQHLC,-1.12717392,46.16908758,24,22000
FRLE2PTQJ9C4BJCW,7.03988977,48.73041824,2,22000
FRLE2PFPVIHBM6KU,-0.87841511,47.6791211,4,22000
FRLE2PDZPQJFHGIZ,-3.71976362,48.0198099,4,22000
FRLE2PO3TJBYM5LC,2.798617,50.54055576,4,22000
FRLE2PNCNAZHKRLA,2.41586882,48.79479325,10,22000
FRLE2PYLUVTVJOGE,2.798625,50.5405618,4,22000
FRLE2PXF6G40NMKY,-0.65781418,49.07382725,2,22000
FRLE2PJTNVJKIPME,2.74550877,50.4868159,4,22000
FRLE2PUX2IS8EDAX,-2.793664,47.66908,8,22000
FRFR1PHV7UHB3KKC,2.9299,49.51772,16,22000
FRLE2PCVPTFRAEJ5,7.31413997,48.08631445,8,22000
FRLE2PHKXDNK2J5W,3.20907889,50.69865957,6,22000
FRLE2PT9THS0ZXQQ,0.76363868,45.19216184,6,22000
FRLE2PM4TBD6CVLX,0.7634402,45.19078196,6,22000
FRLE2PG3CWYWKLKX,2.29830986,45.54410263,6,22000
FRLE2PBBNL2YXVNI,2.3010889,45.53600566,2,22000
FRLE2PPGRUBML7KD,1.71553555,47.37369171,12,22000
FRLE2PWV21IYOQMR,4.00184627,49.28107517,4,22000
FRLE2PGDZIWFR8Y4,1.07381283,49.38695036,12,22000
FRLE2PJAXAX0EZZT,3.21628188,46.98382924,2,22000
FRLE2PTXZL7KODSA,4.00039995,49.28251109,6,22000
FRLE2PVRYGY9TY8G,-2.89759651,48.40075355,4,22000
FRLE2PMCOGHNKVCW,2.43341,49.5119,12,22000
FRLE2PFVPEOSH3BV,-0.66996705,47.46494175,10,22000
FRLE2PJ9YFZ96UNZ,-0.99314212,45.63022046,10,11000
FRLE2PS9CNIAGWFB,2.41551462,51.04589991,4,22000
FRFR1PXPTGCMDV0U,-1.77789362,46.51400657,8,22000
FRLE2PY6GYO7OHI0,2.19413184,48.86208218,10,7000
FRLE2PST9EIX80RW,-0.62493383,45.741693,4,22000
FRLE2PV7SFAZJTXG,9.5473872,42.26291493,4,22000
FRLE2PIVCJMMNKKB,2.26086318,49.87034034,4,22000
FRLE2PJRR1WB5NO2,4.38309193,45.47548009,2,22000
FRLE2PB4SFETIVZ4,-3.99773851,48.67870648,10,22000
FRLE2PKGVGVFMDMV,7.04613784,48.73360275,2,22000
FRLE2PZJ0HFJ186C,-1.04559503,43.73217763,4,22000
FRLE2PJJVAYN6WHW,-0.69382944,44.88511624,18,22000
FRLE2PLC5TWHDA5O,1.66963499,46.82118142,8,22000
FRLE2PXARMSHHUZH,-1.973002,48.657533,6,22000
FRLE2PZYKZJX4FHI,-2.0783013,47.64704237,6,22000
FRLE2PCYEDSCSTTC,1.46312491,48.41155645,46,22000
FRLE2PPLJGCICCQV,-1.68989667,47.85978662,4,22000
FRLE2PS2IIJS4XG5,5.19355476,48.75647905,8,22000
FRLE2PZVJ9WGG12K,1.01657703,47.40421428,10,22000
FRLE2POWQGWF0OGT,-0.575379,47.483878,20,22000
FRLE2PRAWNYUUG7H,3.58004253,47.79731994,9,50000
FRLE2PZFEKUTTULE,1.45767958,48.86253975,4,22000
FRLE2PHL98XANBWT,4.3816455,44.59720568,10,22000
FRLE2POTM9WEDT93,4.88157,44.9596,40,22000
FRLE2PADPZNMBHJV,2.445372,48.940489,10,22000
FRLE2PYIYEOEVU2D,3.43088091,50.365493,12,7000
FRLE2PTXBSNOD426,9.44111853,42.66602431,4,22000
FRLE2PKXNEVQRIEC,-1.75343753,47.47545122,2,22000
FRLE2PAJQJUM9B3C,-0.95592362,44.64292431,6,22000
FRLE2PEGZ64DHCH9,1.84331096,44.92429655,4,22000
FRLE2POXHA7QGZKR,0.4461115,44.83617327,6,22000
FRLE2PKGCAZGUM9A,1.75531417,50.48283163,3,22000
FRLE2PUKTY6ATECR,7.16551303,47.79450475,10,22000
FRLE2PJDCTMIKNGY,7.168861,47.793686,2,22000
FRLE2PY7RR8FAT3Y,1.75765321,50.48235716,2,22000
FRLE2PGHORFZQQIB,2.43076228,48.98947576,10,50000
FRLE2PA12RW4GWRR,1.99961078,48.31750806,8,22000
FRLE2PW9UNHTTQOI,-0.92669753,44.20242742,8,22000
FRFR1PY0OSAKHGA8,3.8222,49.2848,4,22000
FRLE2PHGR47RDIT0,5.145051,45.746572,6,22000
FRLE2PYE4ZWF9SHX,0.774255,49.612418,38,22000
FRLE2PR7NKMNWNJE,0.08745032,48.40887156,24,22000
FRLE2PR7NKMNWNJE,0.088952,48.398951,24,22000
FRLE2PQUSUN2DQKD,6.17732201,48.65391331,4,22000
FRLE2PVEWFZ6V02A,4.10758935,44.11759832,10,22000
FRLE2PJAKVHCRJTT,5.88167512,48.18844301,4,22000
FRLE2PBBULJZHSML,-0.80743472,48.06397015,8,22000
FRFR1PX2P436SZ2U,2.33766291,49.91268377,13,22000
FRLE2PXGXZ9LPBQY,6.3347204,47.14713038,3,22000
FRFR1PS3UNUSE4ZE,7.89812,48.9298,4,22000
FRLE2PWT3OVRA4UG,0.91620303,45.89561984,8,22000
FRLE2PHUD0LV94TU,0.91466843,45.89626572,2,22000
FRLE2PR82R4YH1ZS,0.91664318,45.89638519,2,22000
FRLE2PQ6OD1KDAIZ,6.94642684,43.65040657,9,22000
FRLE2PIQJ0OJAZ1J,-3.15082552,48.55487429,16,22000
FRLE2PBVXNEXLOLK,1.7206684,44.78683159,8,22000
FRLE2PATCMVSJYLE,3.3235812,49.84268062,16,22000
FRLE2PMMIX8ETSRI,0.36551805,49.72609867,20,22000
FRLE2PBL46XIQUQH,-4.46994658,48.43078542,18,22000
FRLE2PMNRKQHLAFM,-4.46992334,48.43073859,18,22000
FRLE2PTADFEWONYG,-4.46967649,48.43008916,2,22000
FRLE2PAGK8IODLYI,-1.16716476,46.17291786,8,22000
FRLE2PLGDRVNGNWU,-2.514001,48.459639,18,22000
FRLE2PVEPHSK0X97,-2.31497627,47.45070608,4,22000
FRLE2PZTSPFG0NRB,2.77707723,49.35859995,4,22000
FRLE2PQLTQGIT4ND,3.12757874,45.76126962,6,22000
FRLE2PQXCGZMJ0WQ,-0.73548402,48.05367287,6,22000
FRLE2PMFHGZELL9S,5.33482504,47.83245411,4,22000
FRFR1PR8YVCQZTND,6.06614609,43.15138995,8,22000
FRLE2PXGDLZYXS0Z,-0.4388861,45.45249078,4,22000
FRLE2PAVW2LZTUA9,7.24040872,47.90261331,4,22000
FRLE2PX4XISCA2J2,4.07420586,49.91226323,4,22000
FRLE2PHINBFLC45F,-0.37042547,48.57633739,20,22000
FRLE2PHINBFLC45F,-0.36859046,48.57543588,20,50000
FRLE2PYLN1E5ASLE,2.27879131,49.64119521,4,22000
FRLE2PKIGSJKBXAQ,3.39134625,49.03762432,8,22000
FRLE2PHDMLYUQSSU,-1.38766148,47.70646222,4,22000
FRLE2PDHAZIJAXIY,0.26441649,47.18261187,6,22000
FRLE2PUYYBBC9H8B,5.15069214,48.12488625,8,22000
FRLE2PPPUUMBSESC,-3.8195264,48.19529571,4,22000
FRLE2PNJNRQHE26R,-1.28119602,47.09754279,18,22000
FRLE2PL0KOZZ2ARU,0.36467022,49.7261819,6,22000
FRLE2PVE2SNJRWXL,-1.13143985,45.83580508,8,22000
FRLE2PWFAMGXB1VA,-1.42513259,43.6455718,4,22000
FRLE2PIMSVTLL4KF,4.28205855,45.5318271,6,22000
FRLE2PVYJZUKWZHX,0.67113874,44.1818174,4,22000
FRLE2PIFYOQREIHG,-4.08726284,48.2001145,4,22000
FRLE2PBJPQZ2JJPW,2.25665585,49.15548873,4,22000
FRLE2PKCAJTARK3I,-0.4145895,46.33485885,2,22000
FRLE2PYOTRGWFRUD,3.42826847,50.12985016,8,22000
FRLE2PX1P794WYD9,2.08536519,49.00859509,4,22000
FRLE2PFKHA6QWCW9,0.605439,47.403165,4,22000
FRLE2PLUORMJVPMO,-0.82106973,46.46429151,10,22000
FRLE2PCUECDGTUQW,9.5057343,42.44829656,2,22000
FRLE2PNBQHPADN4M,1.91940238,47.94408873,6,22000
FRLE2PAYO1HIHEPX,1.62805264,50.52631526,4,22000
FRLE2PGILDOVEZFC,2.88858,48.6986,4,22000
FRLE2PCKUSIH2KYG,3.46957587,46.83499718,6,22000
FRLE2PS1YCYKCLFA,-4.47203872,48.25104791,12,22000
FRLE2PQK9VIQB32M,-0.12198064,45.04544248,4,22000
FRLE2PF1FD6Q9XWL,3.17782179,47.01083247,2,22000
FRLE2PXFYFEZAQNO,7.65832098,48.42879477,6,22000
FRLE2PAPIQOKQASS,2.33390795,48.95405795,4,22000
FRLE2PGDMHCEAKTI,-2.07824542,47.4360704,6,22000
FRLE2PNRA1F3Q2QE,3.64296856,49.07614302,2,22000
FRS80PKZMJLP,2.546898,49.721911,2,22000
FRFR1PBNRBDCEV7P,1.53880496,49.26570602,3,120000
FRFR1PTFPYCFK3HI,6.1287134,48.3137515,2,22000
FRFR1PRP1ODR0UNU,-1.44448,46.6534,1,11000
FRFR1PPU8TVQEFNN,2.596117,46.344752,1,22000
FRFR1PZO7EL7PRD6,6.173208,48.262531,2,22000
FRFR1PA3NZTZQNQG,-1.97435221,48.60121199,1,22000
FRFR1PIMEFMD4DXW,0.584887,44.163136,2,22000
FRFR1PBOAWXOY1RL,-1.03418893,48.11934037,1,22000
FRFR1PJVRK3JQHGA,6.026832,43.136314,4,22000
