FRSIGPSIGE1712,2.212834,48.824499
FRSIGPSIGE23611,2.549201,48.839452
FRSIGPSIGE1611,2.20638,48.822094
FRSIGPSIGE1511,2.227161,48.821484
FRSIGPSIGE1312,2.178067,48.830567
FRSIGPSIGE17011,2.513673,48.748812
FRSIGPSIGE24212,2.224059,48.861252
FRSIGPSIGE18311,2.209007,48.863623
FRSIGPSIGE18431,2.221831,48.8768
FRSIGPSIGE24312,2.22766,48.87125
FRSIGPSIGE18212,2.265278,48.819562
FRSIGPSIGE24112,2.235762,48.873871
FRSIGPSIGE24012,2.151554,48.943852
FRSIGPSIGE23912,2.379583,48.816769
FRSIGPSIGE23811,2.243501,48.877078
FRSIGPSIGE23712,2.526659,48.895792
FRSIGPSIGE17721,2.313813,48.919804
FRSIGPSIGE17312,2.326942,48.762217
FRSIGPSIGE17212,2.569549,48.934912
FRSIGPSIGE17111,2.569549,48.929952
FRSIGPSIGE17411,2.288179,49.003723
FRSIGPSIGE17511,2.216118,48.751964
FRSIGPSIGE17612,2.637631,48.873611
FRSIGPSIGE18011,2.213168,48.821562
FRSIGPSIGE17812,2.642232,48.974569
FRSIGPSIGE17911,2.612309,48.98021
FRSIGPSIGE18111,2.456492,48.808336
FRS47PMB472611,0.335646,44.134117
FRS47PMB472711,0.333498,44.13789
FRS47PMB472511,0.335512,44.134357
FRS47PMB472811,0.34265,44.134975
FRS47PMB472112,0.760762,44.527367
FRS47PMB472411,0.985842,44.480385
FRS47PMB472312,0.943916,44.482044
FRS47PMB472211,0.767955,44.530869
FRS47PMB472912,0.342304,44.134995
FRS47PMB473312,0.67833,44.230488
FRS47PMB473011,0.806667,44.394165
FRS47PMB473711,0.68865,44.39468
FRS47PMB473612,0.690809,44.386063
FRS47PMB473511,0.509986,44.28891
FRS47PMB473411,0.399167,44.249722
FRS47PMB472012,0.609229,44.141376
FRS47PMB473211,0.681062,44.23138
FRS47PMB473112,0.810305,44.384762
FRS47PMB471412,0.168611,44.498611
FRS47PMB471911,0.359663,44.602715
FRS47PMB47312,0.298611,44.179165
FRS47PMB47911,0.5974,44.190453
FRS47PMB47812,0.604511,44.192799
FRS47PMB47112,0.763611,44.283054
FRS47PMB47212,0.459611,44.630516
FRS47PMB47411,0.659898,44.132675
FRS47PMB47511,0.218302,44.409389
FRS47PMB47612,0.603436,44.194824
FRS47PMB47712,0.606086,44.201248
FRS47PMB471011,0.177198,44.500938
FRS47PMB471112,0.15449,44.507633
